cet_cest_timestamp,load,Solar Capacity,Solar Generation,Solar Profile,Wind_Onshore Capacity,Wind_Onshore Generation,Wind_Onshore Profile,Wind_Offshore Capacity,Wind_Offshore Generation,Wind_Offshore Profile
2017-04-13 18:00:00,61135,40444,3238,0.0801,35549,17085,0.4806,2878,3170,1.1014
2017-04-13 19:00:00,60252,40444,854,0.0211,35549,14832,0.4172,2878,3661,1.2721
2017-04-13 20:00:00,59312,40444,17,0.0004,35549,13390,0.3767,2878,3699,1.2853
2017-04-13 21:00:00,56478,40444,0,0,35549,12431,0.3497,2878,3766,1.3084
2017-04-13 22:00:00,52948,40444,0,0,35549,11753,0.3306,2878,3625,1.2596
2017-04-13 23:00:00,48755,40444,0,0,35549,11500,0.3235,2878,3433,1.1929
2017-04-14 00:00:00,44956,40445,0,0,35549,11182,0.3146,2890,3290,1.1384
2017-04-14 01:00:00,42619,40445,0,0,35549,11323,0.3185,2890,3133,1.0842
2017-04-14 02:00:00,41383,40445,0,0,35549,11322,0.3185,2890,2907,1.0061
2017-04-14 03:00:00,41167,40445,0,0,35549,11030,0.3103,2890,2717,0.9402
2017-04-14 04:00:00,41177,40445,0,0,35549,10737,0.3021,2890,2525,0.8736
2017-04-14 05:00:00,40579,40445,0,0,35549,10831,0.3047,2890,2565,0.8874
2017-04-14 06:00:00,39454,40445,121,0.003,35549,10989,0.3091,2890,2526,0.874
2017-04-14 07:00:00,41492,40445,1785,0.0441,35549,9729,0.2737,2890,2201,0.7617
2017-04-14 08:00:00,45068,40445,5254,0.1299,35549,8743,0.246,2890,2148,0.7433
2017-04-14 09:00:00,47790,40445,9285,0.2296,35549,9008,0.2534,2890,2269,0.7852
2017-04-14 10:00:00,49785,40445,12682,0.3136,35549,9194,0.2586,2890,2293,0.7934
2017-04-14 11:00:00,51259,40445,14743,0.3645,35549,9203,0.2589,2890,2220,0.7683
2017-04-14 12:00:00,51604,40445,14914,0.3687,35549,9833,0.2766,2890,2098,0.7258
2017-04-14 13:00:00,49372,40445,13832,0.342,35549,10138,0.2852,2890,2067,0.7151
2017-04-14 14:00:00,47389,40445,12691,0.3138,35549,10239,0.2881,2890,2080,0.7197
2017-04-14 15:00:00,46563,40445,11002,0.272,35549,10290,0.2895,2890,1945,0.6731
2017-04-14 16:00:00,46376,40445,8488,0.2099,35549,9650,0.2715,2890,1719,0.595
2017-04-14 17:00:00,47388,40445,5577,0.1379,35549,9252,0.2603,2890,1643,0.5685
2017-04-14 18:00:00,48439,40445,2693,0.0666,35549,8106,0.228,2890,1535,0.5313
2017-04-14 19:00:00,48352,40445,551,0.0136,35549,6600,0.1857,2890,1455,0.5035
2017-04-14 20:00:00,48475,40445,6,0.0001,35549,6231,0.1753,2890,1287,0.4454
2017-04-14 21:00:00,47300,40445,0,0,35549,6070,0.1707,2890,1169,0.4045
2017-04-14 22:00:00,45823,40445,0,0,35549,5834,0.1641,2890,1349,0.4668
2017-04-14 23:00:00,43079,40445,0,0,35549,5994,0.1686,2890,1698,0.5875
2017-04-15 00:00:00,40243,40446,0,0,35549,6123,0.1722,2890,2398,0.8299
2017-04-15 01:00:00,38570,40446,0,0,35549,6788,0.1909,2890,2722,0.9418
2017-04-15 02:00:00,37750,40446,0,0,35549,7572,0.213,2890,3051,1.0557
2017-04-15 03:00:00,37658,40446,0,0,35549,8830,0.2484,2890,2880,0.9965
2017-04-15 04:00:00,38600,40446,0,0,35549,10428,0.2934,2890,3030,1.0484
2017-04-15 05:00:00,40009,40446,0,0,35549,11230,0.3159,2890,2862,0.9904
2017-04-15 06:00:00,40988,40446,94,0.0023,35549,12322,0.3466,2890,2843,0.9837
2017-04-15 07:00:00,43448,40446,1275,0.0315,35549,13977,0.3932,2890,3114,1.0774
2017-04-15 08:00:00,47169,40446,3749,0.0927,35549,14751,0.415,2890,3462,1.1981
2017-04-15 09:00:00,50093,40446,6693,0.1655,35549,16687,0.4694,2890,3757,1.2999
2017-04-15 10:00:00,51711,40446,9467,0.234,35549,19589,0.551,2890,3815,1.3203
2017-04-15 11:00:00,53959,40446,10268,0.2539,35549,22144,0.6229,2890,3944,1.3649
2017-04-15 12:00:00,54310,40446,10294,0.2545,35549,23516,0.6615,2890,4014,1.3891
2017-04-15 13:00:00,53322,40446,10184,0.2518,35549,24621,0.6926,2890,3960,1.3704
2017-04-15 14:00:00,51750,40446,9381,0.2319,35549,25273,0.711,2890,4065,1.4065
2017-04-15 15:00:00,51170,40446,8630,0.2134,35549,26175,0.7363,2890,4037,1.397
2017-04-15 16:00:00,50779,40446,7083,0.1751,35549,26442,0.7438,2890,4079,1.4115
2017-04-15 17:00:00,51298,40446,5006,0.1238,35549,25646,0.7214,2890,4099,1.4182
2017-04-15 18:00:00,52472,40446,2609,0.0645,35549,24546,0.6905,2890,4057,1.4038
2017-04-15 19:00:00,51477,40446,694,0.0172,35549,22088,0.6214,2890,4091,1.4156
2017-04-15 20:00:00,50327,40446,19,0.0005,35549,19708,0.5544,2890,4109,1.422
2017-04-15 21:00:00,48937,40446,0,0,35549,18690,0.5258,2890,4119,1.4254
2017-04-15 22:00:00,47089,40446,0,0,35549,18239,0.513,2890,4073,1.4093
2017-04-15 23:00:00,44012,40446,0,0,35549,18588,0.5229,2890,4027,1.3933
2017-04-16 00:00:00,40912,40446,0,0,35549,18747,0.5274,2896,3931,1.3573
2017-04-16 01:00:00,38468,40446,0,0,35549,18491,0.5202,2896,3834,1.3238
2017-04-16 02:00:00,37024,40446,0,0,35549,18217,0.5125,2896,3632,1.2541
2017-04-16 03:00:00,36593,40446,0,0,35549,17545,0.4936,2896,3364,1.1615
2017-04-16 04:00:00,36938,40446,0,0,35549,16636,0.468,2896,2933,1.0129
2017-04-16 05:00:00,36759,40446,0,0,35549,15940,0.4484,2896,2104,0.7266
2017-04-16 06:00:00,36141,40446,144,0.0035,35549,15431,0.4341,2896,1426,0.4925
2017-04-16 07:00:00,38396,40446,1766,0.0437,35549,13752,0.3868,2896,1001,0.3458
2017-04-16 08:00:00,42591,40446,4553,0.1126,35549,12357,0.3476,2896,723,0.2496
2017-04-16 09:00:00,45877,40446,7624,0.1885,35549,12001,0.3376,2896,630,0.2176
2017-04-16 10:00:00,47733,40446,10060,0.2487,35549,12018,0.3381,2896,508,0.1755
2017-04-16 11:00:00,49290,40446,11938,0.2952,35549,11242,0.3162,2896,597,0.2061
2017-04-16 12:00:00,47944,40446,12605,0.3116,35549,11434,0.3217,2896,771,0.2661
2017-04-16 13:00:00,45293,40446,12323,0.3047,35549,11321,0.3184,2896,1178,0.4067
2017-04-16 14:00:00,43839,40446,11996,0.2966,35549,10905,0.3068,2896,1529,0.5279
2017-04-16 15:00:00,43067,40446,10828,0.2678,35549,10716,0.3014,2896,1519,0.5245
2017-04-16 16:00:00,43195,40446,8486,0.2098,35549,10355,0.2913,2896,1748,0.6037
2017-04-16 17:00:00,44008,40446,5432,0.1343,35549,8985,0.2528,2896,1965,0.6786
2017-04-16 18:00:00,45177,40446,2901,0.0718,35549,7852,0.2209,2896,1861,0.6424
2017-04-16 19:00:00,45566,40446,747,0.0185,35549,6779,0.1907,2896,1717,0.5929
2017-04-16 20:00:00,45988,40446,15,0.0004,35549,5900,0.1659,2896,1457,0.503
2017-04-16 21:00:00,45531,40446,0,0,35549,5420,0.1525,2896,1288,0.4449
2017-04-16 22:00:00,44326,40446,0,0,35549,5223,0.1469,2896,1154,0.3983
2017-04-16 23:00:00,41389,40446,0,0,35549,5263,0.148,2896,1163,0.4014
2017-04-17 00:00:00,38250,40446,0,0,35549,5310,0.1494,2896,1063,0.367
2017-04-17 01:00:00,36372,40446,0,0,35549,5189,0.146,2896,1222,0.422
2017-04-17 02:00:00,35486,40446,0,0,35549,5436,0.1529,2896,1198,0.4136
2017-04-17 03:00:00,35328,40446,0,0,35549,5549,0.1561,2896,1277,0.4408
2017-04-17 04:00:00,35820,40446,0,0,35549,5417,0.1524,2896,1181,0.4078
2017-04-17 05:00:00,36317,40446,0,0,35549,5328,0.1499,2896,1477,0.5099
2017-04-17 06:00:00,35986,40446,141,0.0035,35549,5188,0.146,2896,1714,0.5919
2017-04-17 07:00:00,37620,40446,1413,0.0349,35549,4828,0.1358,2896,1926,0.6651
2017-04-17 08:00:00,41140,40446,3775,0.0934,35549,4048,0.1139,2896,2101,0.7255
2017-04-17 09:00:00,44459,40446,6473,0.16,35549,4326,0.1217,2896,1826,0.6304
2017-04-17 10:00:00,47396,40446,8269,0.2044,35549,4896,0.1377,2896,1766,0.6098
2017-04-17 11:00:00,49604,40446,9600,0.2373,35549,5514,0.1551,2896,1870,0.6456
2017-04-17 12:00:00,48823,40446,10807,0.2672,35549,6463,0.1818,2896,1708,0.5897
2017-04-17 13:00:00,46885,40446,11567,0.286,35549,7489,0.2106,2896,1703,0.5879
2017-04-17 14:00:00,45379,40446,11391,0.2816,35549,8999,0.2532,2896,1863,0.6434
2017-04-17 15:00:00,45081,40446,10340,0.2556,35549,9812,0.276,2896,1892,0.6532
2017-04-17 16:00:00,44835,40446,8754,0.2164,35549,10238,0.288,2896,2322,0.8018
2017-04-17 17:00:00,46330,40446,6211,0.1536,35549,9922,0.2791,2896,2785,0.9616
2017-04-17 18:00:00,47668,40446,3320,0.0821,35549,9044,0.2544,2896,2776,0.9585
2017-04-17 19:00:00,48238,40446,865,0.0214,35549,7779,0.2188,2896,3287,1.1351
2017-04-17 20:00:00,48833,40446,23,0.0006,35549,6713,0.1888,2896,3682,1.2714
2017-04-17 21:00:00,48538,40446,0,0,35549,6543,0.1841,2896,3418,1.1804
2017-04-17 22:00:00,47598,40446,0,0,35549,6635,0.1866,2896,3364,1.1616
2017-04-17 23:00:00,44820,40446,0,0,35549,6559,0.1845,2896,3029,1.0458
2017-04-18 00:00:00,42104,40449,0,0,35549,6216,0.1748,2902,2550,0.8786
2017-04-18 01:00:00,40533,40449,0,0,35549,5965,0.1678,2902,1914,0.6595
2017-04-18 02:00:00,39970,40449,0,0,35549,6271,0.1764,2902,1744,0.6008
2017-04-18 03:00:00,40582,40449,0,0,35549,6937,0.1952,2902,2021,0.6965
2017-04-18 04:00:00,42545,40449,0,0,35549,8001,0.225,2902,2108,0.7264
2017-04-18 05:00:00,46480,40449,0,0,35549,8217,0.2312,2902,2033,0.7005
2017-04-18 06:00:00,53979,40449,129,0.0032,35549,8807,0.2478,2902,2315,0.7978
2017-04-18 07:00:00,60817,40449,1363,0.0337,35549,8509,0.2394,2902,2927,1.0087
2017-04-18 08:00:00,64699,40449,3583,0.0886,35549,9104,0.2561,2902,3425,1.18
2017-04-18 09:00:00,66223,40449,6250,0.1545,35549,10196,0.2868,2902,3423,1.1795
2017-04-18 10:00:00,68045,40449,8241,0.2038,35549,11079,0.3116,2902,3287,1.1326
2017-04-18 11:00:00,69035,40449,9799,0.2422,35549,11582,0.3258,2902,2842,0.9794
2017-04-18 12:00:00,68214,40449,10993,0.2718,35549,11950,0.3361,2902,2386,0.8222
2017-04-18 13:00:00,67250,40449,12161,0.3007,35549,11584,0.3259,2902,1955,0.6738
2017-04-18 14:00:00,65355,40449,12975,0.3208,35549,12016,0.338,2902,1603,0.5524
2017-04-18 15:00:00,64549,40449,12907,0.3191,35549,12829,0.3609,2902,1322,0.4554
2017-04-18 16:00:00,63572,40449,10924,0.2701,35549,13347,0.3755,2902,1072,0.3693
2017-04-18 17:00:00,62757,40449,7713,0.1907,35549,13996,0.3937,2902,920,0.317
2017-04-18 18:00:00,63020,40449,4045,0.1,35549,13633,0.3835,2902,1104,0.3805
2017-04-18 19:00:00,62525,40449,1093,0.027,35549,12263,0.345,2902,1174,0.4045
2017-04-18 20:00:00,61811,40449,36,0.0009,35549,11053,0.311,2902,1097,0.378
2017-04-18 21:00:00,59980,40449,0,0,35549,9942,0.2796,2902,983,0.3388
2017-04-18 22:00:00,56523,40449,0,0,35549,9328,0.2624,2902,966,0.333
2017-04-18 23:00:00,52542,40449,0,0,35549,8893,0.2502,2902,716,0.2468
2017-04-19 00:00:00,49370,40454,0,0,35557,8345,0.2347,2902,609,0.2098
2017-04-19 01:00:00,47600,40454,0,0,35557,7826,0.2201,2902,519,0.1788
2017-04-19 02:00:00,46843,40454,0,0,35557,7362,0.2071,2902,433,0.1491
2017-04-19 03:00:00,47165,40454,0,0,35557,7167,0.2016,2902,583,0.201
2017-04-19 04:00:00,48563,40454,0,0,35557,6961,0.1958,2902,646,0.2226
2017-04-19 05:00:00,51409,40454,0,0,35557,6935,0.195,2902,633,0.2182
2017-04-19 06:00:00,57313,40454,241,0.006,35557,7127,0.2004,2902,468,0.1613
2017-04-19 07:00:00,62668,40454,2377,0.0588,35557,6315,0.1776,2902,519,0.1787
2017-04-19 08:00:00,65319,40454,6514,0.161,35557,5270,0.1482,2902,450,0.1551
2017-04-19 09:00:00,66286,40454,11072,0.2737,35557,6637,0.1866,2902,345,0.1189
2017-04-19 10:00:00,68392,40454,13010,0.3216,35557,8621,0.2424,2902,244,0.0841
2017-04-19 11:00:00,69358,40454,13294,0.3286,35557,8591,0.2416,2902,143,0.0493
2017-04-19 12:00:00,67982,40454,13528,0.3344,35557,8432,0.2371,2902,82,0.0284
2017-04-19 13:00:00,67252,40454,14022,0.3466,35557,8227,0.2314,2902,41,0.014
2017-04-19 14:00:00,65680,40454,13953,0.3449,35557,8095,0.2277,2902,8,0.0026
2017-04-19 15:00:00,64705,40454,12693,0.3138,35557,7982,0.2245,2902,7,0.0024
2017-04-19 16:00:00,63082,40454,10359,0.2561,35557,7984,0.2245,2902,37,0.0129
2017-04-19 17:00:00,62776,40454,7293,0.1803,35557,7947,0.2235,2902,19,0.0066
2017-04-19 18:00:00,62622,40454,3899,0.0964,35557,7323,0.206,2902,12,0.0041
2017-04-19 19:00:00,62463,40454,1132,0.028,35557,6079,0.171,2902,22,0.0074
2017-04-19 20:00:00,61593,40454,31,0.0008,35557,5169,0.1454,2902,10,0.0035
2017-04-19 21:00:00,59966,40454,0,0,35557,5045,0.1419,2902,9,0.0032
2017-04-19 22:00:00,56944,40454,0,0,35557,5018,0.1412,2902,28,0.0096
2017-04-19 23:00:00,53176,40454,0,0,35557,4479,0.1259,2902,77,0.0265
2017-04-20 00:00:00,50085,40459,0,0,35579,3804,0.1069,2908,82,0.0283
2017-04-20 01:00:00,48342,40459,0,0,35579,3037,0.0854,2908,117,0.0403
2017-04-20 02:00:00,47896,40459,0,0,35579,2438,0.0685,2908,287,0.0988
2017-04-20 03:00:00,48175,40459,0,0,35579,2124,0.0597,2908,438,0.1508
2017-04-20 04:00:00,49198,40459,0,0,35579,2095,0.0589,2908,601,0.2065
2017-04-20 05:00:00,52523,40459,0,0,35579,2073,0.0582,2908,751,0.2584
2017-04-20 06:00:00,57806,40459,310,0.0077,35579,2083,0.0585,2908,945,0.3249
2017-04-20 07:00:00,62833,40459,3137,0.0775,35579,1985,0.0558,2908,1061,0.3649
2017-04-20 08:00:00,65358,40459,8680,0.2146,35579,1412,0.0397,2908,1046,0.3597
2017-04-20 09:00:00,66306,40459,14405,0.3561,35579,1267,0.0356,2908,1235,0.4248
2017-04-20 10:00:00,67967,40459,16847,0.4164,35579,2123,0.0597,2908,1319,0.4537
2017-04-20 11:00:00,68032,40459,18496,0.4571,35579,2396,0.0673,2908,1534,0.5276
2017-04-20 12:00:00,67038,40459,20257,0.5007,35579,2310,0.0649,2908,1800,0.6188
2017-04-20 13:00:00,66581,40459,21493,0.5312,35579,2365,0.0665,2908,2079,0.7149
2017-04-20 14:00:00,65468,40459,21382,0.5285,35579,2623,0.0737,2908,2339,0.8043
2017-04-20 15:00:00,64258,40459,19346,0.4782,35579,2918,0.082,2908,2603,0.8951
2017-04-20 16:00:00,62778,40459,15456,0.382,35579,3386,0.0952,2908,2863,0.9845
2017-04-20 17:00:00,62523,40459,10464,0.2586,35579,3642,0.1024,2908,3151,1.0837
2017-04-20 18:00:00,62133,40459,5294,0.1308,35579,3366,0.0946,2908,3226,1.1094
2017-04-20 19:00:00,61927,40459,1420,0.0351,35579,2991,0.0841,2908,3235,1.1126
2017-04-20 20:00:00,61308,40459,45,0.0011,35579,3014,0.0847,2908,2978,1.0241
2017-04-20 21:00:00,60235,40459,0,0,35579,3698,0.104,2908,2600,0.8941
2017-04-20 22:00:00,57398,40459,0,0,35579,4833,0.1358,2908,2466,0.8479
2017-04-20 23:00:00,53481,40459,0,0,35579,6088,0.1711,2908,2308,0.7938
2017-04-21 00:00:00,49092,40464,0,0,35597,7419,0.2084,2914,2169,0.7443
2017-04-21 01:00:00,46991,40464,0,0,35597,8325,0.2339,2914,2110,0.724
2017-04-21 02:00:00,46095,40464,0,0,35597,8825,0.2479,2914,2195,0.7534
2017-04-21 03:00:00,46717,40464,0,0,35597,9114,0.2561,2914,2088,0.7164
2017-04-21 04:00:00,47942,40464,0,0,35597,9175,0.2578,2914,2217,0.7607
2017-04-21 05:00:00,51112,40464,1,0,35597,9055,0.2544,2914,2435,0.8357
2017-04-21 06:00:00,57155,40464,242,0.006,35597,9022,0.2534,2914,2662,0.9137
2017-04-21 07:00:00,62678,40464,2346,0.058,35597,9130,0.2565,2914,2816,0.9664
2017-04-21 08:00:00,65961,40464,6271,0.155,35597,8959,0.2517,2914,2753,0.9447
2017-04-21 09:00:00,66582,40464,10783,0.2665,35597,9063,0.2546,2914,2641,0.9064
2017-04-21 10:00:00,67435,40464,15237,0.3766,35597,10075,0.283,2914,2841,0.9751
2017-04-21 11:00:00,68721,40464,18706,0.4623,35597,11560,0.3247,2914,3232,1.1092
2017-04-21 12:00:00,68895,40464,19832,0.4901,35597,13934,0.3915,2914,3621,1.2428
2017-04-21 13:00:00,66846,40464,19241,0.4755,35597,15806,0.444,2914,3806,1.3061
2017-04-21 14:00:00,65351,40464,18137,0.4482,35597,17579,0.4938,2914,3928,1.3479
2017-04-21 15:00:00,64094,40464,15130,0.3739,35597,19222,0.54,2914,4092,1.4041
2017-04-21 16:00:00,63089,40464,11315,0.2796,35597,20313,0.5706,2914,3567,1.2241
2017-04-21 17:00:00,62845,40464,7175,0.1773,35597,20956,0.5887,2914,3273,1.1232
2017-04-21 18:00:00,63126,40464,3369,0.0833,35597,21624,0.6075,2914,3005,1.0314
2017-04-21 19:00:00,62487,40464,800,0.0197,35597,21721,0.6102,2914,2957,1.0149
2017-04-21 20:00:00,60736,40464,16,0.0004,35597,21971,0.6172,2914,3065,1.0518
2017-04-21 21:00:00,58627,40464,0,0,35597,22319,0.627,2914,3167,1.0868
2017-04-21 22:00:00,55803,40464,0,0,35597,22150,0.6223,2914,3205,1.0999
2017-04-21 23:00:00,51970,40464,0,0,35597,21673,0.6089,2914,3259,1.1185
2017-04-22 00:00:00,48131,40464,0,0,35602,20806,0.5844,2914,3353,1.1507
2017-04-22 01:00:00,45853,40464,0,0,35602,19672,0.5526,2914,3817,1.31
2017-04-22 02:00:00,44032,40464,0,0,35602,18790,0.5278,2914,3880,1.3316
2017-04-22 03:00:00,43738,40464,0,0,35602,17940,0.5039,2914,4050,1.3897
2017-04-22 04:00:00,44360,40464,0,0,35602,17472,0.4908,2914,3963,1.36
2017-04-22 05:00:00,45082,40464,2,0,35602,16560,0.4651,2914,3896,1.3368
2017-04-22 06:00:00,45839,40464,239,0.0059,35602,15544,0.4366,2914,4074,1.3981
2017-04-22 07:00:00,48417,40464,1840,0.0455,35602,14729,0.4137,2914,4128,1.4166
2017-04-22 08:00:00,52374,40464,4631,0.1144,35602,16598,0.4662,2914,4201,1.4416
2017-04-22 09:00:00,56168,40464,7339,0.1814,35602,19181,0.5388,2914,4190,1.4379
2017-04-22 10:00:00,58150,40464,9190,0.2271,35602,20477,0.5752,2914,4192,1.4385
2017-04-22 11:00:00,58538,40464,10569,0.2612,35602,21322,0.5989,2914,4188,1.4373
2017-04-22 12:00:00,58055,40464,11493,0.284,35602,22272,0.6256,2914,3883,1.3324
2017-04-22 13:00:00,56471,40464,11933,0.2949,35602,22903,0.6433,2914,3854,1.3226
2017-04-22 14:00:00,54408,40464,11266,0.2784,35602,23053,0.6475,2914,3895,1.3365
2017-04-22 15:00:00,54106,40464,9763,0.2413,35602,23806,0.6686,2914,3703,1.2707
2017-04-22 16:00:00,53664,40464,8056,0.1991,35602,23836,0.6695,2914,3563,1.2227
2017-04-22 17:00:00,53805,40464,5549,0.1371,35602,23077,0.6482,2914,3551,1.2184
2017-04-22 18:00:00,54441,40464,3096,0.0765,35602,21203,0.5956,2914,3601,1.2359
2017-04-22 19:00:00,54086,40464,926,0.0229,35602,19583,0.55,2914,3888,1.3343
2017-04-22 20:00:00,52598,40464,40,0.001,35602,17859,0.5016,2914,3807,1.3065
2017-04-22 21:00:00,51304,40464,0,0,35602,16441,0.4618,2914,3786,1.2993
2017-04-22 22:00:00,49405,40464,0,0,35602,15275,0.4291,2914,3895,1.3365
2017-04-22 23:00:00,46172,40464,0,0,35602,15192,0.4267,2914,3977,1.3648
2017-04-23 00:00:00,43021,40464,0,0,35602,14598,0.41,2914,3784,1.2985
2017-04-23 01:00:00,40467,40464,0,0,35602,14308,0.4019,2914,3926,1.3474
2017-04-23 02:00:00,39508,40464,0,0,35602,14398,0.4044,2914,3811,1.3079
2017-04-23 03:00:00,39669,40464,0,0,35602,13864,0.3894,2914,3959,1.3587
2017-04-23 04:00:00,39926,40464,0,0,35602,13016,0.3656,2914,3936,1.3508
2017-04-23 05:00:00,39699,40464,2,0,35602,12293,0.3453,2914,3944,1.3535
2017-04-23 06:00:00,38915,40464,306,0.0076,35602,11996,0.3369,2914,3847,1.3202
2017-04-23 07:00:00,40345,40464,2454,0.0606,35602,10890,0.3059,2914,3651,1.2528
2017-04-23 08:00:00,44005,40464,6208,0.1534,35602,10986,0.3086,2914,3690,1.2663
2017-04-23 09:00:00,47264,40464,9713,0.24,35602,12877,0.3617,2914,3464,1.1887
2017-04-23 10:00:00,50306,40464,11794,0.2915,35602,14286,0.4013,2914,3525,1.2097
2017-04-23 11:00:00,53093,40464,13120,0.3242,35602,15598,0.4381,2914,3361,1.1533
2017-04-23 12:00:00,52928,40464,14753,0.3646,35602,16507,0.4636,2914,3158,1.0838
2017-04-23 13:00:00,50553,40464,15257,0.377,35602,17320,0.4865,2914,3386,1.1619
2017-04-23 14:00:00,48679,40464,15369,0.3798,35602,17830,0.5008,2914,3398,1.166
2017-04-23 15:00:00,47824,40464,14333,0.3542,35602,18501,0.5197,2914,3153,1.0818
2017-04-23 16:00:00,47697,40464,12005,0.2967,35602,18748,0.5266,2914,2998,1.0289
2017-04-23 17:00:00,49317,40464,8641,0.2136,35602,18070,0.5076,2914,2589,0.8886
2017-04-23 18:00:00,50856,40464,4667,0.1154,35602,16636,0.4673,2914,2232,0.766
2017-04-23 19:00:00,50972,40464,1423,0.0352,35602,13145,0.3692,2914,2102,0.7213
2017-04-23 20:00:00,50505,40464,69,0.0017,35602,10006,0.281,2914,2035,0.6982
2017-04-23 21:00:00,50693,40464,0,0,35602,8571,0.2408,2914,2003,0.6875
2017-04-23 22:00:00,50008,40464,0,0,35602,7892,0.2217,2914,2289,0.7856
2017-04-23 23:00:00,47097,40464,0,0,35602,7813,0.2194,2914,2772,0.9512
2017-04-24 00:00:00,44757,40469,0,0,35611,8036,0.2257,2914,3388,1.1627
2017-04-24 01:00:00,42968,40469,0,0,35611,8273,0.2323,2914,3669,1.2589
2017-04-24 02:00:00,42607,40469,0,0,35611,8623,0.2422,2914,3847,1.3202
2017-04-24 03:00:00,43412,40469,0,0,35611,8645,0.2427,2914,4049,1.3895
2017-04-24 04:00:00,45543,40469,0,0,35611,9552,0.2682,2914,4144,1.422
2017-04-24 05:00:00,50197,40469,3,0.0001,35611,10563,0.2967,2914,4177,1.4334
2017-04-24 06:00:00,57735,40469,481,0.0119,35611,11659,0.3274,2914,4037,1.3853
2017-04-24 07:00:00,62867,40469,3731,0.0922,35611,12214,0.343,2914,3942,1.3527
2017-04-24 08:00:00,66378,40469,9295,0.2297,35611,12129,0.3406,2914,3918,1.3445
2017-04-24 09:00:00,67048,40469,15027,0.3713,35611,13527,0.3798,2914,3932,1.3495
2017-04-24 10:00:00,67938,40469,19857,0.4907,35611,16134,0.4531,2914,3940,1.352
2017-04-24 11:00:00,69416,40469,22941,0.5669,35611,17977,0.5048,2914,3923,1.3463
2017-04-24 12:00:00,68840,40469,24237,0.5989,35611,18541,0.5206,2914,3843,1.3188
2017-04-24 13:00:00,68181,40469,23940,0.5916,35611,18715,0.5255,2914,3721,1.277
2017-04-24 14:00:00,66978,40469,22184,0.5482,35611,18070,0.5074,2914,3142,1.0782
2017-04-24 15:00:00,65580,40469,19213,0.4748,35611,16976,0.4767,2914,2274,0.7803
2017-04-24 16:00:00,63772,40469,15214,0.376,35611,15848,0.445,2914,1502,0.5155
2017-04-24 17:00:00,63092,40469,9961,0.2462,35611,13435,0.3772,2914,1092,0.3748
2017-04-24 18:00:00,63191,40469,4808,0.1188,35611,10870,0.3052,2914,830,0.2846
2017-04-24 19:00:00,62879,40469,1319,0.0326,35611,7564,0.2124,2914,610,0.2094
2017-04-24 20:00:00,61794,40469,50,0.0012,35611,5546,0.1558,2914,410,0.1408
2017-04-24 21:00:00,60012,40469,0,0,35611,4666,0.131,2914,288,0.0989
2017-04-24 22:00:00,56448,40469,0,0,35611,4298,0.1207,2914,218,0.0748
2017-04-24 23:00:00,52156,40469,0,0,35611,3804,0.1068,2914,220,0.0755
2017-04-25 00:00:00,48252,40474,0,0,35639,3548,0.0996,2920,157,0.0538
2017-04-25 01:00:00,45944,40474,0,0,35639,3791,0.1064,2920,185,0.0635
2017-04-25 02:00:00,45198,40474,0,0,35639,4275,0.1199,2920,257,0.0879
2017-04-25 03:00:00,45702,40474,0,0,35639,5172,0.1451,2920,386,0.1322
2017-04-25 04:00:00,47237,40474,0,0,35639,6564,0.1842,2920,368,0.1259
2017-04-25 05:00:00,50862,40474,3,0.0001,35639,7950,0.223,2920,507,0.1738
2017-04-25 06:00:00,58038,40474,315,0.0078,35639,9193,0.2579,2920,646,0.2214
2017-04-25 07:00:00,63696,40474,2041,0.0504,35639,9161,0.257,2920,685,0.2346
2017-04-25 08:00:00,66471,40474,4825,0.1192,35639,8876,0.249,2920,940,0.3221
2017-04-25 09:00:00,66669,40474,7410,0.1831,35639,10889,0.3056,2920,551,0.1888
2017-04-25 10:00:00,68527,40474,9054,0.2237,35639,12888,0.3616,2920,522,0.1788
2017-04-25 11:00:00,69779,40474,10187,0.2517,35639,13678,0.3838,2920,716,0.2451
2017-04-25 12:00:00,68967,40474,11721,0.2896,35639,13877,0.3894,2920,867,0.2971
2017-04-25 13:00:00,68707,40474,12515,0.3092,35639,14128,0.3964,2920,1135,0.3886
2017-04-25 14:00:00,68111,40474,11790,0.2913,35639,13845,0.3885,2920,1579,0.5409
2017-04-25 15:00:00,66537,40474,10046,0.2482,35639,13502,0.3788,2920,2010,0.6884
2017-04-25 16:00:00,65371,40474,8425,0.2082,35639,13168,0.3695,2920,2082,0.713
2017-04-25 17:00:00,64678,40474,6139,0.1517,35639,12043,0.3379,2920,1852,0.6343
2017-04-25 18:00:00,64461,40474,3536,0.0873,35639,10442,0.293,2920,1707,0.5846
2017-04-25 19:00:00,63893,40474,1178,0.0291,35639,7994,0.2243,2920,1274,0.4363
2017-04-25 20:00:00,61747,40474,87,0.0022,35639,6250,0.1754,2920,1221,0.4182
2017-04-25 21:00:00,60606,40474,0,0,35639,5778,0.1621,2920,1062,0.3638
2017-04-25 22:00:00,57144,40474,0,0,35639,5181,0.1454,2920,986,0.3378
2017-04-25 23:00:00,52914,40474,0,0,35639,4843,0.1359,2920,678,0.2321
2017-04-26 00:00:00,49184,40481,0,0,35656,4506,0.1264,2920,690,0.2364
2017-04-26 01:00:00,47720,40481,0,0,35656,4171,0.117,2920,550,0.1882
